DATE & TIME,CHOKE,WELL Name,Test,Well Head Pressure  psig,Well Head Temp deg C,Sep. Static Pressure psig,Sep. Gas Temp deg C,Gas Spec. Gravity air=1,Gas Rate Sm3/d,Gas Cumm. Sm3,GOR (Gas/Oil Ratio) m3/m3,Oil Density  g/cm3,Oil Temp deg C, Raw Oil Flow  m3/d,Oil Flow Sm3/d,Water Flow Rate m3/d,WaterDensity Kg/m3,Flow Water Cut  %,,,,,,
14-Jun-20 12:00,20,LCA-3083,PAD-G2,5050.3,56.51,1386.59,36.73,-,129612.74,1021653.08,1280.76,0.576,,158.13,101.20,142.85,,58.533,,,,,,
14-Jun-20 13:00,20,LCA-3083,PAD-G2,5048.7,58.30,1387.61,38.52,-,129325.77,1027041.66,1291.71,0.574,,156.44,100.12,141.81,,58.616,,,,,,
14-Jun-20 14:00,20,LCA-3083,PAD-G2,5057.1,57.91,1386.81,39.23,-,132040.25,1032543.34,1381.61,0.573,,149.33,95.57,140.00,,59.430,,,,,,
14-Jun-20 15:00,20,LCA-3083,PAD-G2,5039.5,57.40,1385.81,40.55,-,134304.99,1038139.38,1365.17,0.577,,153.72,98.38,139.78,,58.692,,,,,,
14-Jun-20 16:00,20,LCA-3083,PAD-G2,5041.6,57.20,1386.14,41.50,-,131998.68,1043639.32,1351.75,0.599,,152.58,97.65,142.88,,59.402,,,,,,
14-Jun-20 17:00,20,LCA-3083,PAD-G2,5040.4,56.22,1386.45,39.81,-,129164.08,1049021.16,1351.94,0.552,,149.28,95.54,141.34,,59.667,,,,,,
14-Jun-20 18:00,20,LCA-3083,PAD-G2,5053.1,57.80,1385.43,39.10,-,130291.85,1054449.99,1323.43,0.552,,153.83,98.45,152.31,,60.739,,,,,,
14-Jun-20 19:00,20,LCA-3083,PAD-G2,5030.7,58.51,1384.55,41.17,-,134659.25,1060060.79,1370.02,0.552,,153.58,98.29,156.23,,61.382,,,,,,
14-Jun-20 20:00,20,LCA-3083,PAD-G2,5021.9,57.36,1384.31,40.89,-,134365.54,1065659.35,1505.66,0.553,,139.44,89.24,156.56,,63.694,,,,,,
14-Jun-20 21:00,20,LCA-3083,PAD-G2,5023.8,56.23,1380.15,39.71,-,134875.95,1071279.18,1372.78,0.553,,153.52,98.25,156.81,,61.480,,,,,,
14-Jun-20 22:00,20,LCA-3083,PAD-G2,5008.9,56.31,1379.23,39.68,-,134883.22,1076899.32,1365.49,0.553,,154.34,98.78,154.93,,61.066,,,,,,
14-Jun-20 23:00,20,LCA-3083,PAD-G2,5019.2,57.34,1378.24,38.46,-,135175.32,1082531.62,1360.32,0.554,,155.27,99.37,150.94,,60.301,,,,,,
15-Jun-20 0:00,20,LCA-3083,PAD-G2,5021.2,57.08,1371.57,39.78,-,135508.95,1088177.83,1352.65,0.554,,156.53,100.18,155.60,,60.834,,,,,,
15-Jun-20 1:00,20,LCA-3083,PAD-G2,5013.7,57.36,1371.40,41.02,-,135113.10,1093807.54,1352.21,0.554,,156.13,99.92,153.35,,60.548,,,,,,
15-Jun-20 2:00,20,LCA-3083,PAD-G2,5008.9,56.34,1370.28,39.55,-,135405.02,1099449.42,1481.94,0.554,,142.77,91.37,154.96,,62.907,,,,,,
15-Jun-20 3:00,20,LCA-3083,PAD-G2,5012.9,55.90,1369.74,40.48,-,134915.36,1105070.89,1405.37,0.554,,150.00,96.00,155.20,,61.783,,,,,,
15-Jun-20 4:00,20,LCA-3083,PAD-G2,5031.1,56.00,1369.16,40.01,-,135418.36,1110713.32,1409.73,0.555,,150.09,96.06,153.78,,61.551,,,,,,
15-Jun-20 5:00,20,LCA-3083,PAD-G2,5010.5,55.35,1369.00,37.48,-,135262.13,1116349.24,1339.36,0.554,,157.80,100.99,151.72,,60.037,,,,,,
15-Jun-20 6:00,20,LCA-3083,PAD-G2,5002.4,56.08,1368.95,38.24,-,136663.95,1122043.58,1437.36,0.554,,148.56,95.08,154.08,,61.840,,,,,,
15-Jun-20 7:00,20,LCA-3083,PAD-G2,5003.8,55.97,1368.83,38.00,-,136073.92,1127713.32,1435.38,0.554,,148.13,94.80,155.21,,62.082,,,,,,
15-Jun-20 8:00,20,LCA-3083,PAD-G2,5000.3,55.59,1368.54,38.52,-,137172.42,1133428.84,1468.18,0.554,,145.98,93.43,155.64,,62.488,,,,,,
15-Jun-20 9:00,20,LCA-3083,PAD-G2,4996.2,56.69,1369.14,38.41,-,132390.81,1138945.12,1375.35,0.554,,150.41,96.26,154.65,,61.636,,,,,,
15-Jun-20 10:00,20,LCA-3083,PAD-G2,4998.6,57.66,1370.39,38.85,-,134983.85,1144569.45,1377.39,0.554,,153.13,98.00,155.06,,61.274,,,,,,
15-Jun-20 11:00,20,LCA-3083,PAD-G2,5003.8,57.28,1377.33,39.46,-,135729.70,1150224.85,1504.10,0.553,,141.00,90.24,154.13,,63.072,,,,,,
15-Jun-20 12:00,20,LCA-3083,PAD-G2,5008.6,54.56,1381.95,39.51,-,136208.62,1155900.21,1297.97,0.553,,163.97,104.94,153.61,,59.412,,,,,,
15-Jun-20 13:00,16,LCA-3085,PAD-G2,5385.0,41.15,1382.59,38.66,-,110984.98,1160524.59,1118.69,0.553,,155.02,99.21,148.81,,59.999,,,,,,
15-Jun-20 14:00,16,LCA-3085,PAD-G2,5385.1,39.36,1381.63,33.92,-,109888.41,1165103.27,1140.99,0.542,,155.34,96.31,76.57,,44.291,,,,,,
15-Jun-20 15:00,16,LCA-3085,PAD-G2,5387.2,34.27,1381.71,31.81,-,111613.03,1169753.81,1204.54,0.542,,149.45,92.66,56.56,,37.904,,,,,,
15-Jun-20 16:00,16,LCA-3085,PAD-G2,5360.3,41.89,1382.46,32.04,-,111400.11,1174395.49,1175.60,0.542,,152.84,94.76,50.30,,34.675,,,,,,
15-Jun-20 17:00,16,LCA-3085,PAD-G2,5372.0,38.43,1381.79,31.38,-,110177.21,1178986.20,1193.94,0.543,,148.84,92.28,55.87,,37.712,,,,,,
15-Jun-20 18:00,16,LCA-3085,PAD-G2,5384.3,38.28,1385.95,31.64,-,110896.33,1183606.88,1217.30,0.550,,144.60,91.10,57.47,,38.682,,,,,,
15-Jun-20 19:00,16,LCA-3085,PAD-G2,5395.3,40.46,1380.09,36.93,-,109138.78,1188154.33,1169.14,0.550,,148.17,93.35,56.58,,37.738,,,,,,
15-Jun-20 20:00,16,LCA-3085,PAD-G2,5430.3,38.93,1372.39,33.39,-,114408.73,1192921.36,1219.06,0.543,,151.37,93.85,57.10,,37.827,,,,,,
15-Jun-20 21:00,16,LCA-3085,PAD-G2,5405.6,37.38,1370.89,29.46,-,117550.29,1197819.29,1230.51,0.544,,154.08,95.53,55.76,,36.856,,,,,,
15-Jun-20 22:00,16,LCA-3085,PAD-G2,5412.4,36.26,1369.66,28.13,-,117999.92,1202735.95,1302.14,0.544,,148.56,90.62,57.17,,38.683,,,,,,
15-Jun-20 23:00,16,LCA-3085,PAD-G2,5381.5,37.71,1369.45,29.41,-,117591.05,1207635.58,1206.93,0.544,,159.72,97.43,56.15,,36.561,,,,,,
16-Jun-20 0:00,16,LCA-3085,PAD-G2,5407.5,35.08,1369.22,30.31,-,117232.66,1212520.28,1302.01,0.544,,147.61,90.04,56.64,,38.615,,,,,,
16-Jun-20 1:00,16,LCA-3085,PAD-G2,5427.3,36.94,1369.45,30.12,-,116706.30,1217383.04,1214.05,0.544,,157.59,96.13,55.35,,36.539,,,,,,
16-Jun-20 2:00,16,LCA-3085,PAD-G2,5367.1,37.72,1369.56,28.97,-,112883.80,1222086.53,1187.13,0.544,,155.89,95.09,56.81,,37.400,,,,,,
16-Jun-20 3:00,16,LCA-3085,PAD-G2,5424.5,37.47,1369.24,28.77,-,119816.64,1227078.89,1263.89,0.544,,155.41,94.80,52.67,,35.716,,,,,,
16-Jun-20 4:00,16,LCA-3085,PAD-G2,5392.2,37.37,1369.61,30.05,-,117690.59,1231982.66,1266.58,0.544,,149.87,92.92,55.70,,37.478,,,,,,
16-Jun-20 5:00,16,LCA-3085,PAD-G2,5456.4,36.48,1369.77,30.22,-,117285.55,1236869.56,1255.73,0.544,,153.11,93.40,55.88,,37.433,,,,,,
16-Jun-20 6:00,16,LCA-3085,PAD-G2,5409.4,37.26,1369.53,30.77,-,117507.64,1241765.71,1270.49,0.544,,149.18,92.49,56.87,,38.076,,,,,,
16-Jun-20 7:00,16,LCA-3085,PAD-G2,5420.9,37.61,1369.02,31.70,-,117014.22,1246641.31,1229.53,0.544,,153.50,95.17,56.51,,37.256,,,,,,
16-Jun-20 8:00,16,LCA-3085,PAD-G2,5441.7,38.48,1367.28,31.54,-,117720.81,1251546.34,1239.30,0.544,,153.21,94.99,56.21,,37.176,,,,,,
16-Jun-20 9:00,16,LCA-3085,PAD-G2,5419.3,34.05,1366.23,30.80,-,117408.05,1256438.34,1255.70,0.544,,150.81,93.50,56.09,,37.496,,,,,,
16-Jun-20 10:00,16,LCA-3085,PAD-G2,5439.0,37.99,1366.37,30.34,-,117969.20,1261353.73,1283.53,0.544,,148.24,91.91,55.31,,37.570,,,,,,
16-Jun-20 11:00,16,LCA-3085,PAD-G2,5432.6,40.31,1369.01,30.71,-,117145.88,1266234.80,1206.57,0.543,,156.60,97.09,55.93,,36.551,,,,,,
16-Jun-20 12:00,16,LCA-3085,PAD-G2,5417.1,41.45,1375.88,31.97,-,117835.66,1271144.62,1262.30,0.543,,150.56,93.35,56.29,,37.617,,,,,,
16-Jun-20 13:00,16,LCA-3085,PAD-G2,5427.2,40.86,1374.31,33.55,-,117441.03,1276038.00,1211.61,0.543,,156.34,96.93,54.77,,36.104,,,,,,
16-Jun-20 14:00,16,LCA-3085,PAD-G2,5442.0,41.64,1374.11,34.64,-,116606.29,1280896.60,1155.55,0.552,,162.76,100.91,65.22,,39.258,,,,,,
16-Jun-20 15:00,16,LCA-3084,PAD-G2,5337.6,49.55,1373.72,34.84,-,93142.75,1284777.54,1270.71,0.560,,118.23,73.30,104.84,,58.853,,,,,,
16-Jun-20 16:00,16,LCA-3084,PAD-G2,5346.5,53.77,1373.42,36.52,-,92403.09,1288627.67,1383.28,0.559,,107.74,66.80,105.83,,61.305,,,,,,
16-Jun-20 17:00,16,LCA-3084,PAD-G2,5341.0,50.44,1366.95,37.28,-,93242.73,1292512.79,1420.08,0.560,,104.22,65.66,104.27,,61.361,,,,,,
16-Jun-20 18:00,16,LCA-3084,PAD-G2,5336.4,51.77,1365.86,32.94,-,93122.36,1296392.88,1249.96,0.560,,120.16,74.50,103.22,,58.080,,,,,,
16-Jun-20 19:00,16,LCA-3084,PAD-G2,5351.7,47.16,1368.54,32.37,-,94612.37,1300335.07,1415.72,0.560,,107.79,66.83,103.25,,60.707,,,,,,
16-Jun-20 20:00,16,LCA-3084,PAD-G2,5346.8,42.76,1369.61,31.07,-,95151.35,1304299.71,1378.01,0.560,,111.37,69.05,103.03,,59.873,,,,,,
16-Jun-20 21:00,16,LCA-3084,PAD-G2,5338.6,51.70,1369.82,31.92,-,95416.95,1308275.41,1391.32,0.560,,110.61,68.58,102.18,,59.838,,,,,,
16-Jun-20 22:00,16,LCA-3084,PAD-G2,5316.9,44.09,1370.34,33.02,-,95239.21,1312243.71,1399.55,0.560,,109.76,68.05,103.52,,60.337,,,,,,
16-Jun-20 23:00,16,LCA-3084,PAD-G2,5334.2,51.72,1370.12,32.03,-,95635.24,1316228.51,1402.89,0.560,,109.95,68.17,102.36,,60.025,,,,,,
17-Jun-20 0:00,16,LCA-3084,PAD-G2,5337.3,51.40,1369.35,32.97,-,95533.41,1320209.07,1402.84,0.560,,109.84,68.10,102.14,,59.998,,,,,,
17-Jun-20 1:00,16,LCA-3084,PAD-G2,5340.1,44.48,1369.07,31.54,-,95701.26,1324196.63,1407.37,0.561,,109.68,68.00,102.82,,60.192,,,,,,
17-Jun-20 2:00,16,LCA-3084,PAD-G2,5352.1,51.03,1369.00,30.85,-,96482.25,1328216.72,1430.21,0.561,,108.81,67.46,101.80,,60.144,,,,,,
17-Jun-20 3:00,16,LCA-3084,PAD-G2,5358.8,49.79,1369.86,33.01,-,96305.53,1332229.45,1453.67,0.561,,106.85,66.25,101.35,,60.471,,,,,,
17-Jun-20 4:00,16,LCA-3084,PAD-G2,5344.5,51.40,1369.34,33.28,-,96774.02,1336261.70,1463.17,0.562,,106.68,66.14,100.54,,60.319,,,,,,
17-Jun-20 5:00,16,LCA-3084,PAD-G2,5343.8,50.73,1368.90,33.97,-,98503.18,1340366.00,1559.33,0.562,,101.89,63.17,99.36,,61.133,,,,,,
17-Jun-20 6:00,16,LCA-3084,PAD-G2,5346.8,50.88,1369.06,32.85,-,97619.78,1344433.49,1532.25,0.562,,102.76,63.71,98.45,,60.712,,,,,,
17-Jun-20 7:00,16,LCA-3084,PAD-G2,5339.8,51.05,1368.93,34.29,-,101904.92,1348679.53,1637.29,0.562,,100.39,62.24,100.08,,61.656,,,,,,
17-Jun-20 8:00,16,LCA-3084,PAD-G2,5372.9,50.69,1369.61,33.89,-,103407.06,1352988.16,1607.70,0.562,,103.74,64.32,96.80,,60.079,,,,,,
17-Jun-20 9:00,16,LCA-3084,PAD-G2,5348.5,49.25,1369.60,33.41,-,105079.20,1357366.46,1610.16,0.562,,105.26,65.26,99.45,,60.379,,,,,,
17-Jun-20 10:00,16,LCA-3084,PAD-G2,5357.4,51.41,1369.02,33.54,-,94158.29,1361289.72,1408.50,0.559,,107.82,66.85,96.66,,59.116,,,,,,
17-Jun-20 11:00,16,LCA-3084,PAD-G2,5347.5,52.06,1370.08,34.64,-,97271.97,1365342.72,1404.24,0.560,,111.73,69.27,101.14,,59.351,,,,,,
17-Jun-20 12:00,16,LCA-3084,PAD-G2,5381.7,48.58,1368.63,32.79,-,96408.82,1369359.75,1355.20,0.559,,114.74,71.14,96.19,,57.485,,,,,,
17-Jun-20 13:00,20,LCA-3083,PAD-G2,4996.1,55.94,1371.17,35.64,-,134049.63,1374945.15,1234.68,0.554,,172.33,108.57,138.31,,56.023,,,,,,
17-Jun-20 14:00,20,LCA-3083,PAD-G2,5006.0,55.96,1371.03,39.05,-,140328.31,1380792.17,1397.69,0.554,,156.88,100.40,134.19,,57.202,,,,,,
17-Jun-20 15:00,20,LCA-3083,PAD-G2,4999.4,58.42,1370.71,40.33,-,140142.57,1386631.44,1311.34,0.553,,166.98,106.87,133.27,,55.497,,,,,,
17-Jun-20 16:00,20,LCA-3083,PAD-G2,4991.7,57.92,1370.94,41.19,-,139736.64,1392453.80,1375.90,0.553,,158.69,101.56,140.19,,57.990,,,,,,
17-Jun-20 17:00,20,LCA-3083,PAD-G2,4994.3,59.31,1370.38,40.37,-,139775.19,1398277.77,1410.30,0.553,,154.86,99.11,140.73,,58.677,,,,,,
17-Jun-20 18:00,20,LCA-3083,PAD-G2,4997.7,59.36,1370.23,40.15,-,139798.04,1404102.68,1411.53,0.553,,154.75,99.04,137.17,,58.071,,,,,,
17-Jun-20 19:00,20,LCA-3083,PAD-G2,4994.8,59.66,1369.87,42.21,-,139924.54,1409932.87,1404.30,0.553,,155.69,99.64,138.51,,58.161,,,,,,
17-Jun-20 20:00,20,LCA-3083,PAD-G2,4967.8,58.14,1369.66,42.07,-,139978.88,1415765.33,1381.28,0.553,,158.34,101.34,138.98,,57.831,,,,,,
17-Jun-20 21:00,20,LCA-3083,PAD-G2,4989.3,57.37,1369.61,39.83,-,139591.49,1421581.64,1469.38,0.553,,148.44,95.00,139.87,,59.552,,,,,,
17-Jun-20 22:00,20,LCA-3083,PAD-G2,4987.7,52.01,1369.22,38.67,-,139350.75,1427387.92,1335.54,0.553,,163.03,104.34,138.66,,57.062,,,,,,
17-Jun-20 23:00,20,LCA-3083,PAD-G2,4987.9,57.30,1369.43,37.88,-,139507.25,1433200.72,1374.32,0.553,,161.13,101.51,139.63,,57.904,,,,,,
18-Jun-20 0:00,20,LCA-3083,PAD-G2,4987.7,58.66,1369.56,39.08,-,140193.88,1439042.13,1357.28,0.553,,161.39,103.29,138.61,,57.301,,,,,,
18-Jun-20 1:00,20,LCA-3083,PAD-G2,4986.3,48.83,1369.69,39.86,-,140106.32,1444879.90,1372.38,0.553,,159.52,102.09,137.75,,57.434,,,,,,
18-Jun-20 2:00,20,LCA-3083,PAD-G2,4980.5,47.52,1369.57,36.83,-,139952.06,1450711.23,1351.28,0.553,,164.40,103.57,138.50,,57.215,,,,,,
18-Jun-20 3:00,20,LCA-3083,PAD-G2,4987.4,53.53,1365.35,35.40,-,139966.46,1456543.17,1452.54,0.554,,152.95,96.36,138.50,,58.971,,,,,,
18-Jun-20 4:00,20,LCA-3083,PAD-G2,4989.9,47.00,1361.49,34.49,-,140704.36,1462405.85,1335.21,0.554,,167.27,105.38,138.15,,56.728,,,,,,
18-Jun-20 5:00,20,LCA-3083,PAD-G2,4988.0,45.38,1354.56,32.49,-,141081.19,1468284.23,1336.38,0.554,,167.57,105.57,137.51,,56.570,,,,,,
18-Jun-20 6:00,20,LCA-3083,PAD-G2,4977.7,40.07,1356.41,32.94,-,141736.61,1474189.92,1372.09,0.554,,163.97,103.30,134.75,,56.606,,,,,,
18-Jun-20 7:00,20,LCA-3083,PAD-G2,4993.2,47.11,1361.62,33.59,-,141486.90,1480085.21,1392.72,0.554,,161.25,101.59,136.06,,57.252,,,,,,
18-Jun-20 8:00,20,LCA-3083,PAD-G2,4996.4,55.89,1367.76,33.20,-,141916.13,1485998.38,1371.97,0.554,,164.19,103.44,135.79,,56.761,,,,,,
18-Jun-20 9:00,20,LCA-3083,PAD-G2,4990.3,48.87,1368.23,36.62,-,142091.19,1491918.85,1362.07,0.553,,165.59,104.32,134.27,,56.276,,,,,,
18-Jun-20 10:00,20,LCA-3083,PAD-G2,4993.3,55.64,1370.74,36.48,-,142242.60,1497845.63,1396.45,0.553,,161.68,101.86,134.64,,56.930,,,,,,
18-Jun-20 11:00,20,LCA-3083,PAD-G2,4981.6,57.65,1374.61,36.53,-,142691.05,1503791.09,1405.68,0.553,,161.13,101.51,134.40,,56.971,,,,,,
18-Jun-20 12:00,20,LCA-3083,PAD-G2,4997.0,49.94,1375.32,38.60,-,142410.12,1509724.84,1348.20,0.549,,165.05,105.63,134.79,,56.064,,,,,,
18-Jun-20 13:00,16,LCA-3085,PAD-G2,5413.5,36.21,1373.65,31.38,-,120459.66,1514743.99,1302.27,0.541,,149.19,92.50,51.71,,35.857,,,,,,
18-Jun-20 14:00,16,LCA-3085,PAD-G2,5440.6,32.25,1373.21,29.24,-,120874.53,1519780.43,1229.40,0.541,,161.18,98.32,51.21,,34.247,,,,,,
18-Jun-20 15:00,16,LCA-3085,PAD-G2,5394.3,31.40,1373.19,28.67,-,121695.60,1524851.08,1353.38,0.542,,147.41,89.92,53.39,,37.255,,,,,,
18-Jun-20 16:00,16,LCA-3085,PAD-G2,5410.1,32.80,1375.97,28.47,-,121940.44,1529931.93,1254.92,0.541,,159.30,97.17,51.59,,34.680,,,,,,
18-Jun-20 17:00,16,LCA-3085,PAD-G2,5404.8,31.95,1380.20,27.38,-,120449.80,1534950.68,1248.06,0.541,,158.21,96.51,51.64,,34.857,,,,,,
18-Jun-20 18:00,16,LCA-3085,PAD-G2,5406.9,31.68,1381.15,27.42,-,120576.90,1539974.71,1260.47,0.541,,156.82,95.66,49.12,,33.927,,,,,,
18-Jun-20 19:00,16,LCA-3085,PAD-G2,5376.7,28.92,1380.52,27.61,-,116465.46,1544827.44,1224.41,0.541,,155.93,95.12,50.83,,34.827,,,,,,
18-Jun-20 20:00,16,LCA-3085,PAD-G2,5440.4,30.63,1378.55,26.85,-,116373.25,1549676.33,1212.85,0.541,,157.30,95.95,51.26,,34.821,,,,,,
18-Jun-20 21:00,16,LCA-3085,PAD-G2,5391.0,31.57,1376.05,26.92,-,116897.28,1554547.05,1161.54,0.541,,164.98,100.64,54.44,,35.104,,,,,,
18-Jun-20 22:00,16,LCA-3085,PAD-G2,5386.9,29.23,1372.35,25.34,-,117500.41,1559442.90,1173.95,0.543,,164.08,100.09,53.07,,34.650,,,,,,
18-Jun-20 23:00,16,LCA-3085,PAD-G2,5415.1,29.79,1372.26,24.72,-,116901.14,1564313.78,1245.09,0.543,,156.48,93.89,52.06,,35.670,,,,,,
19-Jun-20 0:00,16,LCA-3085,PAD-G2,5424.9,32.12,1368.96,25.78,-,117556.75,1569211.98,1236.92,0.543,,155.80,95.04,52.47,,35.570,,,,,,
19-Jun-20 1:00,16,LCA-3085,PAD-G2,5399.4,32.98,1365.69,27.20,-,117895.47,1574124.29,1162.56,0.543,,166.25,101.41,52.52,,34.119,,,,,,
19-Jun-20 2:00,16,LCA-3085,PAD-G2,5385.1,33.87,1362.78,28.28,-,118365.82,1579056.20,1320.16,0.543,,146.98,89.66,51.34,,36.411,,,,,,
19-Jun-20 3:00,16,LCA-3085,PAD-G2,5403.8,33.27,1363.07,29.12,-,118082.47,1583976.30,1304.35,0.543,,148.41,90.53,52.04,,36.501,,,,,,
19-Jun-20 4:00,16,LCA-3085,PAD-G2,5424.5,34.81,1363.18,27.54,-,118434.78,1588911.08,1241.58,0.543,,156.38,95.39,51.91,,35.241,,,,,,
19-Jun-20 5:00,16,LCA-3085,PAD-G2,5410.6,32.88,1363.00,27.97,-,118485.90,1593847.99,1268.45,0.543,,153.13,93.41,51.71,,35.633,,,,,,
19-Jun-20 6:00,16,LCA-3085,PAD-G2,5354.1,38.85,1363.08,27.29,-,118435.43,1598782.80,1273.64,0.544,,152.44,92.99,47.96,,34.026,,,,,,
19-Jun-20 7:00,16,LCA-3085,PAD-G2,5384.6,37.32,1363.40,29.58,-,113665.40,1603518.86,1232.81,0.543,,151.15,92.20,51.03,,35.628,,,,,,
19-Jun-20 8:00,16,LCA-3085,PAD-G2,5399.8,37.34,1364.26,29.70,-,118293.32,1608447.75,1229.66,0.544,,157.70,96.20,50.32,,34.343,,,,,,
19-Jun-20 9:00,16,LCA-3085,PAD-G2,5434.4,32.04,1365.83,28.49,-,117612.90,1613348.29,1259.51,0.544,,153.08,93.38,51.85,,35.702,,,,,,
19-Jun-20 10:00,16,LCA-3085,PAD-G2,5404.3,42.44,1368.38,29.73,-,117691.32,1618252.09,1236.77,0.543,,156.00,95.16,52.41,,35.515,,,,,,
19-Jun-20 11:00,16,LCA-3085,PAD-G2,5408.5,33.22,1369.58,31.36,-,117833.30,1623161.81,1231.15,0.542,,154.37,95.71,51.16,,34.834,,,,,,
19-Jun-20 12:00,16,LCA-3085,PAD-G2,5414.0,30.60,1371.56,28.45,-,117069.42,1628039.71,1238.70,0.542,,154.93,94.51,51.04,,35.067,,,,,,
19-Jun-20 13:00,18,LCA-3084,PAD-G2,5282.3,40.71,1372.54,29.58,-,124855.40,1633242.01,1345.42,0.559,,149.68,92.80,116.18,,55.594,,,,,,
19-Jun-20 14:00,18,LCA-3084,PAD-G2,5260.8,38.41,1372.00,31.49,-,128657.77,1638602.75,1390.89,0.560,,149.19,92.50,117.65,,55.984,,,,,,
19-Jun-20 15:00,18,LCA-3084,PAD-G2,5263.8,37.21,1372.08,32.40,-,127992.18,1643935.76,1365.25,0.559,,151.21,93.75,116.51,,55.412,,,,,,
19-Jun-20 16:00,18,LCA-3084,PAD-G2,5260.8,39.60,1371.83,31.68,-,125574.29,1649168.02,1323.09,0.559,,153.08,94.91,114.19,,54.610,,,,,,
19-Jun-20 17:00,18,LCA-3084,PAD-G2,5265.3,39.94,1372.62,31.19,-,130141.84,1654590.60,1429.82,0.559,,146.81,91.02,115.41,,55.908,,,,,,
19-Jun-20 18:00,18,LCA-3084,PAD-G2,5258.5,39.50,1371.90,29.88,-,130377.81,1660023.01,1425.36,0.560,,147.53,91.47,112.85,,55.232,,,,,,
19-Jun-20 19:00,18,LCA-3084,PAD-G2,5276.2,52.27,1367.68,30.28,-,130818.32,1665473.77,1443.27,0.562,,146.19,90.64,123.99,,57.769,,,,,,
19-Jun-20 20:00,18,LCA-3084,PAD-G2,5284.1,47.12,1365.61,29.81,-,130365.45,1670905.67,1480.92,0.561,,141.98,88.03,124.46,,58.572,,,,,,
19-Jun-20 21:00,18,LCA-3084,PAD-G2,5283.8,43.93,1362.23,29.46,-,130348.62,1676336.86,1435.72,0.561,,146.44,90.79,112.39,,55.315,,,,,,
19-Jun-20 22:00,18,LCA-3084,PAD-G2,5261.4,51.22,1361.72,32.90,-,130207.47,1681762.17,1307.04,0.562,,158.13,99.62,111.42,,52.796,,,,,,
19-Jun-20 23:00,18,LCA-3084,PAD-G2,5269.7,54.87,1361.52,36.34,-,132573.26,1687286.06,1326.79,0.561,,158.60,99.92,112.37,,52.932,,,,,,
20-Jun-20 0:00,18,LCA-3084,PAD-G2,5243.5,53.53,1361.18,37.36,-,131509.39,1692765.61,1400.82,0.562,,149.02,93.88,112.16,,54.436,,,,,,
20-Jun-20 1:00,18,LCA-3084,PAD-G2,5282.4,50.21,1360.55,36.82,-,131372.86,1698239.48,1572.95,0.561,,132.57,83.52,110.48,,56.948,,,,,,
20-Jun-20 2:00,18,LCA-3084,PAD-G2,5277.2,48.18,1360.53,34.55,-,134192.04,1703830.82,1401.04,0.562,,152.03,95.78,109.41,,53.321,,,,,,
20-Jun-20 3:00,18,LCA-3084,PAD-G2,5288.2,50.76,1360.71,34.19,-,133055.63,1709374.80,1586.26,0.561,,133.14,83.88,110.96,,56.949,,,,,,
20-Jun-20 4:00,18,LCA-3084,PAD-G2,5267.8,55.98,1361.52,37.76,-,132415.75,1714892.13,1642.47,0.562,,127.97,80.62,112.88,,58.336,,,,,,
20-Jun-20 5:00,18,LCA-3084,PAD-G2,5280.0,56.14,1361.55,38.69,-,131945.74,1720389.86,1433.41,0.561,,146.11,92.05,110.25,,54.498,,,,,,
20-Jun-20 6:00,18,LCA-3084,PAD-G2,5277.6,55.02,1361.59,38.78,-,132823.76,1725924.19,1340.44,0.561,,157.29,99.09,109.25,,52.438,,,,,,
20-Jun-20 7:00,18,LCA-3084,PAD-G2,5284.1,54.01,1361.09,38.09,-,132853.67,1731459.76,1435.48,0.561,,146.90,92.55,109.84,,54.271,,,,,,
20-Jun-20 8:00,18,LCA-3084,PAD-G2,5271.5,44.52,1361.69,37.23,-,133060.72,1737003.95,1409.54,0.561,,149.84,94.40,108.78,,53.539,,,,,,
20-Jun-20 9:00,18,LCA-3084,PAD-G2,5281.5,45.68,1361.59,35.21,-,132945.60,1742543.35,1433.53,0.561,,147.21,92.74,111.02,,54.486,,,,,,
20-Jun-20 10:00,18,LCA-3084,PAD-G2,5277.1,44.34,1361.32,34.40,-,133920.47,1748123.37,1530.69,0.562,,138.87,87.49,108.05,,55.257,,,,,,
20-Jun-20 11:00,18,LCA-3084,PAD-G2,5255.5,43.03,1361.10,32.97,-,132514.62,1753644.82,1424.12,0.562,,150.08,93.05,110.30,,54.241,,,,,,
20-Jun-20 12:00,18,LCA-3084,PAD-G2,5260.1,46.56,1361.36,32.50,-,133013.76,1759187.06,1387.58,0.562,,154.61,95.86,109.86,,53.403,,,,,,
21-Jun-20 13:00,18,LCA-3085,PAD-G2,5229.9,50.79,1362.15,29.25,-,130218.95,2019323.28,1027.53,0.544,,204.40,126.73,65.85,,34.194,,,,,,
21-Jun-20 14:00,18,LCA-3085,PAD-G2,5280.1,50.63,1362.02,30.73,-,131388.44,2024797.80,1108.95,0.545,,191.10,118.48,60.81,,33.917,,,,,,
21-Jun-20 15:00,18,LCA-3085,PAD-G2,5255.1,52.17,1367.18,34.88,-,132215.01,2030306.75,1086.58,0.544,,196.26,121.68,61.00,,33.392,,,,,,
21-Jun-20 16:00,18,LCA-3085,PAD-G2,5303.4,54.23,1369.12,36.03,-,127069.21,2035601.30,1075.31,0.545,,190.60,118.17,54.04,,31.380,,,,,,
